match_id, batter                       , bowler                , batter_team_id, bowler_team_id, wicket_kind          , fielder,
1205, J West                       , Fazil Rahman          ,36,22, run out              ," ""['A Bishnoi'"," 'Fazil Rahman']"""
1205, DR Patankar                  , BA Pai                ,22,36, caught               , ['K Mirpuri'],
1205, Fanyan Mughal                , BA Pai                ,22,36, caught               , ['KJ Stagno'],
1205, N Khanna                     , L Bruce               ,22,36, caught               , ['KJ Stagno'],
1205, VP Thamotharam               , JA Fitzgerald         ,22,36, lbw                  , ,
1205, Aaftab Alam Khan             , S Bodha               ,22,36, run out              , ['KJ Stagno'],
1205, Jaspal Singh                 , BA Pai                ,22,36, caught               , ['J Horrocks'],
1205, Amar Sharma                  , A Reyes               ,22,36, caught               , ['JA Fitzgerald'],
1205, SSM Stanislaus               , A Reyes               ,22,36, bowled               , ,
1206, L Bruce                      , Najjam Shahzad        ,36,38, run out              , ['M Machado'],
1206, J West                       , F Stoman              ,36,38, lbw                  , ,
1206, KJ Stagno                    , F Stoman              ,36,38, caught               , ['Kuldeep'],
1206, IDM Latin                    , Assad Mehmood         ,36,38, caught               , ['ARA Chambers'],
1206, BAA Zammitt                  , Junaid Khan           ,36,38, bowled               , ,
1206, K Nestor                     , Sirajullah Khadim     ,36,38, lbw                  , ,
1206, JA Fitzgerald                , Zohaib Sarwar         ,36,38, caught               , ['Amir Zaib'],
1206, A Reyes                      , Zohaib Sarwar         ,36,38, bowled               , ,
1206, ARA Chambers                 , A Reyes               ,38,36, lbw                  , ,
1207, Kuldeep                      , A Bishnoi             ,38,22, caught               , ['RR Bastiansz'],
1207, Azhar Andani                 , Fazil Rahman          ,38,22, caught               , ['Aaftab Alam Khan'],
1207, M Machado                    , Fazil Rahman          ,38,22, lbw                  , ,
1207, Amir Zaib                    , Amar Sharma           ,38,22, caught and bowled    , ,
1207, Suman Ghimire                , VP Thamotharam        ,38,22, caught               , ['Fazil Rahman'],
1207, F Stoman                     , Fanyan Mughal         ,38,22, run out              , ['Fanyan Mughal'],
1207, Zohaib Sarwar                , A Bishnoi             ,38,22, caught               , ['Amar Sharma'],
1207, ARA Chambers                 , A Bishnoi             ,38,22, caught               , ['DR Patankar'],
1207, Junaid Khan                  , A Bishnoi             ,38,22, lbw                  , ,
1207, Najjam Shahzad               , Fazil Rahman          ,38,22, bowled               , ,
1207, Fanyan Mughal                , Junaid Khan           ,22,38, lbw                  , ,
1207, DR Patankar                  , Najjam Shahzad        ,22,38, caught               , ['Amir Zaib'],
1207, N Khanna                     , F Stoman              ,22,38, bowled               , ,
1207, Amar Sharma                  , F Stoman              ,22,38, bowled               , ,
1207, Aaftab Alam Khan             , F Stoman              ,22,38, lbw                  , ,
1207, VP Thamotharam               , Sirajullah Khadim     ,22,38, bowled               , ,
1207, RR Bastiansz                 , Zohaib Sarwar         ,22,38, caught               , ['Kuldeep'],
1207, B George                     , Sirajullah Khadim     ,22,38, caught               , ['M Machado'],
1207, Fazil Rahman                 , Sirajullah Khadim     ,22,38, bowled               , ,
1207, Jaison Jerome                , Zohaib Sarwar         ,22,38, caught               , ['Suman Ghimire'],
1208, BA Pai                       , Yash Singh            ,36,22, caught               , ['Aaftab Alam Khan'],
1208, L Bruce                      , VP Thamotharam        ,36,22, caught               , ['Yash Singh'],
1208, KJ Stagno                    , VP Thamotharam        ,36,22, caught and bowled    , ,
1208, J West                       , VP Thamotharam        ,36,22, run out              ," ""['VP Thamotharam'"," 'Yash Singh']"""
1208, K Nestor                     , Fazil Rahman          ,36,22, bowled               , ,
1208, IDM Latin                    , Fazil Rahman          ,36,22, bowled               , ,
1208, A Reyes                      , Fazil Rahman          ,36,22, bowled               , ,
1208, J Horrocks                   , Fazil Rahman          ,36,22, bowled               , ,
1208, B George                     , L Bruce               ,22,36, caught               , ['KJ Stagno'],
1208, N Khanna                     , BA Pai                ,22,36, run out              , ['KJ Stagno'],
1208, SSM Stanislaus               , BA Pai                ,22,36, bowled               , ,
1208, VP Thamotharam               , K Mirpuri             ,22,36, bowled               , ,
1208, Aaftab Alam Khan             , K Mirpuri             ,22,36, stumped              , ['KJ Stagno'],
1208, Fanyan Mughal                , JA Fitzgerald         ,22,36, caught               , ['BA Pai'],
1208, D Marks                      , K Mirpuri             ,22,36, caught               , ['L Bruce'],
1208, Yash Singh                   , BA Pai                ,22,36, caught               , ['J West'],
1208, Fazil Rahman                 , BA Pai                ,22,36, run out              ," ""['KJ Stagno'"," 'A Reyes']"""
1208, Jaison Jerome                , BA Pai                ,22,36, bowled               , ,
1209, Jaspal Singh                 , L Bruce               ,22,36, bowled               , ,
1209, SSM Stanislaus               , K Mirpuri             ,22,36, caught               , ['L Bruce'],
1209, N Khanna                     , A Reyes               ,22,36, caught               , ['IDM Latin'],
1209, RR Bastiansz                 , K Mirpuri             ,22,36, caught               , ['JD Freyone'],
1209, Fanyan Mughal                , S Bodha               ,22,36, caught               , ['K Mirpuri'],
1209, Aaftab Alam Khan             , K Mirpuri             ,22,36, caught               , ['KJ Stagno'],
1209, Amar Sharma                  , RJ Hatchman           ,22,36, caught               , ['A Reyes'],
1209, L Bruce                      , Fazil Rahman          ,36,22, caught               , ['Jaspal Singh'],
1209, KJ Stagno                    , Fazil Rahman          ,36,22, caught               , ['N Khanna'],
1209, IDM Latin                    , Fazil Rahman          ,36,22, caught               , ['Fanyan Mughal'],
1209, BAA Zammitt                  , Fanyan Mughal         ,36,22, caught               , ['Aaftab Alam Khan'],
1209, JD Freyone                   , Yash Singh            ,36,22, caught               , ['RR Bastiansz'],
1209, K Nestor                     , Fanyan Mughal         ,36,22, caught               , ['DR Patankar'],
1209, A Reyes                      , Fazil Rahman          ,36,22, lbw                  , ,
1209, RJ Hatchman                  , Amar Sharma           ,36,22, stumped              , ['Aaftab Alam Khan'],
1209, S Bodha                      , Amar Sharma           ,36,22, caught               , ['Jaspal Singh'],
1210, BAA Zammitt                  , Najjam Shahzad        ,36,38, lbw                  , ,
1210, JD Freyone                   , Sirajullah Khadim     ,36,38, caught               , ['Kuldeep'],
1210, IDM Latin                    , Sirajullah Khadim     ,36,38, stumped              , ['Kuldeep'],
1210, KJ Stagno                    , Suman Ghimire         ,36,38, bowled               , ,
1210, K Nestor                     , Zohaib Sarwar         ,36,38, caught               , ['F Stoman'],
1210, Kuldeep                      , K Nestor              ,38,36, bowled               , ,
1210, M Machado                    , L Bruce               ,38,36, caught               , ['KJ Stagno'],
1210, Azhar Andani                 , K Nestor              ,38,36, bowled               , ,
1210, Amir Zaib                    , A Reyes               ,38,36, bowled               , ,
1210, Najjam Shahzad               , RJ Hatchman           ,38,36, caught               , ['BAA Zammitt'],
1210, ARA Chambers                 , A Reyes               ,38,36, bowled               , ,
1210, F Stoman                     , K Mirpuri             ,38,36, run out              ," ""['JD Freyone'"," 'KJ Stagno']"""
1210, Sirajullah Khadim            , L Bruce               ,38,36, run out              , ['IDM Latin'],
1210, Zohaib Sarwar                , K Mirpuri             ,38,36, bowled               , ,
1211, SSM Stanislaus               , Najjam Shahzad        ,22,38, lbw                  , ,
1211, Amar Sharma                  , F Stoman              ,22,38, bowled               , ,
1211, N Khanna                     , F Stoman              ,22,38, caught               , ['ARA Chambers'],
1211, VP Thamotharam               , Najjam Shahzad        ,22,38, bowled               , ,
1211, Kuldeep                      , Yash Singh            ,38,22, caught               , ['Fanyan Mughal'],
1211, M Machado                    , D Marks               ,38,22, caught               , ['Aaftab Alam Khan'],
1211, ARA Chambers                 , Fanyan Mughal         ,38,22, lbw                  , ,
1212, Nouman Butt                  , Surya Anand           ,70,85, caught               , ['HAM Shah'],
1212, Raza Iqbal                   , Lucky Ali             ,70,85, caught               , ['ND Laegsgaard'],
1212, Ali Saleem                   , Abdullah Mahmood      ,70,85, caught and bowled    , ,
1212, D Abeyrathna                 , ND Laegsgaard         ,70,85, bowled               , ,
1212, Javed Maroofkhail            , Saud Munir            ,70,85, caught               , ['HAM Shah'],
1212, Chaudhary Akram              , Saud Munir            ,70,85, bowled               , ,
1212, Qamar Mushtaque              , Saud Munir            ,70,85, caught               , ['Abdul Hashim'],
1212, Junaid Mehmood               , Saud Munir            ,70,85, lbw                  , ,
1212, M Shahbaz Butt               , Saud Munir            ,70,85, lbw                  , ,
