match_id,match_name,match_type,city,venue_id,venue,date,team_1,team_2,toss_winner,toss_decision,winner,result,player_of_match
1588,Quadrangular Twenty20 Series (Thailand),T20,,208,Bangkok,2024-02-13,29,71,29,bat,Maldives,by 9 wickets,736
1589,Quadrangular Twenty20 Series (Thailand),T20,,208,Bangkok,2024-02-15,71,40,40,field,Thailand,by 8 wickets,2583
1590,Quadrangular Twenty20 Series (Thailand),T20,,208,Bangkok,2024-02-15,2,29,29,field,Saudi Arabia,by 166 runs,2842
1591,Quadrangular Twenty20 Series (Thailand),T20,,208,Bangkok,2024-02-16,40,2,2,field,Saudi Arabia,by 8 wickets,1717
1592,Quadrangular Twenty20 Series (Thailand),T20,,208,Bangkok,2024-02-16,71,29,71,bat,Bhutan,by 4 wickets,1000
1593,Scotland tour of United Arab Emirates,T20,,17,Dubai,2024-03-11,49,19,19,field,United Arab Emirates,by 8 wickets,909
1594,Scotland tour of United Arab Emirates,T20,,17,Dubai,2024-03-13,49,19,19,field,Scotland,by 9 runs,2862
1595,Scotland tour of United Arab Emirates,T20,,17,Dubai,2024-03-14,49,19,19,field,Scotland,by 32 runs,2536
1603,Hong Kong tour of Qatar,T20,,209,Doha,2024-02-27,54,51,51,field,Hong Kong,by 10 runs,2744
1604,Hong Kong tour of Qatar,T20,,209,Doha,2024-02-29,54,51,54,bat,Qatar,by 4 wickets,783
1605,Hong Kong tour of Qatar,T20,,142,Doha,2024-03-01,51,54,54,field,"tie,2847",,
1606,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-05,95,88,88,field,Vanuatu,by 9 runs,512
1607,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-05,46,78,78,field,Bahrain,by 28 runs,1047
1608,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-06,88,46,88,bat,Kuwait,by 5 wickets,799
1609,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-06,63,95,63,bat,Malaysia,by 52 runs,723
1610,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-07,63,78,78,field,Bahrain,by 9 wickets,1830
1611,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-07,95,46,46,field,Kuwait,by 8 wickets,2112
1612,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-09,46,63,63,field,Malaysia,by 7 wickets,728
1613,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-09,78,88,88,field,Bahrain,by 52 runs,2351
1614,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-10,78,95,78,bat,Bahrain,by 56 runs,2350
1615,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-10,88,63,88,bat,Malaysia,by 6 wickets,723
1616,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-11,95,46,46,field,Kuwait,by 7 wickets,797
1617,Malaysia Open T20 Championship,T20,,191,Kuala Lumpur,2024-03-11,63,78,63,bat,Bahrain,by 8 wickets,2351
1618,Papua New Guinea tour of Oman,T20,,67,Al Amarat,2024-03-06,9,42,42,field,Oman,by 3 wickets,228
1619,Papua New Guinea tour of Oman,T20,,67,Al Amarat,2024-03-07,42,9,9,field,Papua New Guinea,by 8 wickets,279
1620,Papua New Guinea tour of Oman,T20,,67,Al Amarat,2024-03-08,9,42,42,field,Oman,by 4 wickets,2819
1621,Nepal tour of Hong Kong,T20,,183,Mong Kok,2024-03-09,54,34,34,field,Hong Kong,by 73 runs,29
1622,Nepal tour of Hong Kong,T20,,183,Mong Kok,2024-03-10,54,34,34,field,,no result,0
1623,Nepal tour of Hong Kong,T20,,183,Mong Kok,2024-03-12,34,9,9,field,Nepal,by 85 runs,1223
1624,Hong Kong Men's T20I Series,T20,,183,Mong Kok,2024-03-12,54,9,54,bat,Papua New Guinea,by 10 wickets,279
1625,Nepal tour of Hong Kong,T20,,183,Mong Kok,2024-03-13,9,34,34,field,Papua New Guinea,by 86 runs,275
1626,African Games,T20,,210,Accra,2024-03-17,82,61,82,bat,Zimbabwe,by 35 runs,2886
1628,African Games,T20,,210,Accra,2024-03-17,10,89,10,bat,South Africa,by 134 runs,2894
1630,African Games,T20,,210,Accra,2024-03-18,88,82,88,bat,Zimbabwe,by 4 wickets,2887
1634,African Games,T20,,210,Accra,2024-03-20,21,82,21,bat,Zimbabwe,by 10 wickets,2886
1636,African Games,T20,,210,Accra,2024-03-21,61,43,61,bat,Namibia,by 24 runs,0
1637,African Games,T20,,210,Accra,2024-03-21,82,59,82,bat,Zimbabwe,by 70 runs,2885
1638,African Games,T20,,210,Accra,2024-03-23,43,59,43,bat,Uganda,by 106 runs,1215
1639,African Games,T20,,210,Accra,2024-03-23,61,82,61,bat,Zimbabwe,by 8 wickets,1209
1640,New Zealand tour of Pakistan,T20,,96,Rawalpindi,2024-04-18,24,80,24,bat,,no result,0
1641,New Zealand tour of Pakistan,T20,,96,Rawalpindi,2024-04-20,24,80,80,field,Pakistan,by 7 wickets,376
1642,New Zealand tour of Pakistan,T20,,96,Rawalpindi,2024-04-21,80,24,24,field,New Zealand,by 7 wickets,201
1643,New Zealand tour of Pakistan,T20,,145,Lahore,2024-04-25,24,80,80,field,New Zealand,by 4 runs,2912
1644,New Zealand tour of Pakistan,T20,,145,Lahore,2024-04-27,80,24,24,field,Pakistan,by 9 runs,376
1645,Papua New Guinea tour of Malaysia,T20,,191,Kuala Lumpur,2024-03-16,9,63,63,field,Papua New Guinea,by 77 runs,496
1646,Papua New Guinea tour of Malaysia,T20,,191,Kuala Lumpur,2024-03-17,63,9,63,bat,Malaysia,by 63 runs,723
1647,Canada tour of United States of America,T20,,211,Houston,2024-04-07,48,17,17,field,United States of America,by 6 wickets,2825
1648,Canada tour of United States of America,T20,,211,Houston,2024-04-09,17,48,48,field,United States of America,by 31 runs,531
1649,Canada tour of United States of America,T20,,211,Houston,2024-04-12,17,48,48,field,United States of America,by 14 runs,2817
1650,Canada tour of United States of America,T20,,211,Houston,2024-04-13,48,17,48,bat,United States of America,by 4 wickets,840
1651,Zimbabwe tour of Bangladesh,T20,,179,Chattogram,2024-05-03,82,66,66,field,Bangladesh,by 8 wickets,102
1652,Zimbabwe tour of Bangladesh,T20,,179,Chattogram,2024-05-05,82,66,66,field,Bangladesh,by 6 wickets,2395
1653,Zimbabwe tour of Bangladesh,T20,,179,Chattogram,2024-05-07,66,82,82,field,Bangladesh,by 9 runs,2395
1654,Zimbabwe tour of Bangladesh,T20,,46,Dhaka,2024-05-10,66,82,82,field,Bangladesh,by 5 runs,87
1655,Zimbabwe tour of Bangladesh,T20,,46,Dhaka,2024-05-12,66,82,82,field,Zimbabwe,by 8 wickets,2807
1656,Bangladesh tour of United States of America,T20,,211,Houston,2024-05-21,66,17,17,field,United States of America,by 5 wickets,2817
1657,Bangladesh tour of United States of America,T20,,211,Houston,2024-05-23,17,66,66,field,United States of America,by 6 runs,1772
1658,Bangladesh tour of United States of America,T20,,211,Houston,2024-05-25,17,66,66,field,Bangladesh,by 10 wickets,87
1659,Namibia tour of Oman,T20,,67,Al Amarat,2024-04-01,42,61,61,field,Namibia,by 4 wickets,593
1660,Namibia tour of Oman,T20,,67,Al Amarat,2024-04-02,42,61,42,bat,Oman,by 6 runs,586
1661,Namibia tour of Oman,T20,,67,Al Amarat,2024-04-04,61,42,42,field,Oman,by 8 wickets,234
1662,Namibia tour of Oman,T20,,67,Al Amarat,2024-04-05,61,42,42,field,Namibia,by 24 runs,1436
1663,Namibia tour of Oman,T20,,67,Al Amarat,2024-04-07,61,42,61,bat,Namibia,by 62 runs,586
1664,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-12,42,78,78,field,Oman,by 3 runs,229
1666,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-12,63,34,63,bat,Nepal,by 5 wickets,402
1668,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-13,68,46,68,bat,Kuwait,by 8 wickets,792
1670,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-13,34,51,34,bat,Nepal,by 32 runs,402
1674,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-15,54,34,34,field,Nepal,by 8 wickets,484
1676,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-15,19,42,42,field,Oman,by 9 wickets,235
1678,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-16,51,2,2,field,Qatar,by 15 runs,807
1679,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-16,68,78,68,bat,Bahrain,by 7 wickets,2434
1680,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-17,63,54,54,field,Hong Kong,by 7 wickets,29
1682,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-17,68,19,68,bat,United Arab Emirates,by 9 wickets,1802
1684,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-19,34,19,19,field,United Arab Emirates,by 6 wickets,1031
1685,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-19,54,42,42,field,Oman,by 5 wickets,229
1686,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-20,34,54,34,bat,Hong Kong,by 4 wickets,30
1687,ACC Men's Premier Cup,T20,,67,Al Amarat,2024-04-21,19,42,42,field,United Arab Emirates,by 55 runs,1537
1691,Pakistan tour of Australia,T20,,19,Sydney,2024-11-16,14,80,14,bat,Australia,by 13 runs,2474
1692,Pakistan tour of Australia,T20,,147,Hobart,2024-11-18,80,14,80,bat,Australia,by 7 wickets,197
1693,Pakistan tour of Ireland,T20,,121,Dublin,2024-05-10,80,11,11,field,Ireland,by 5 wickets,380
1694,Pakistan tour of Ireland,T20,,121,Dublin,2024-05-12,11,80,80,field,Pakistan,by 7 wickets,435
1695,Pakistan tour of Ireland,T20,,121,Dublin,2024-05-14,11,80,80,field,Pakistan,by 6 wickets,376
1696,Netherlands Tri-Nation T20I Series,T20,,150,The Hague,2024-05-18,62,49,49,field,Netherlands,by 41 runs,810
1697,Netherlands Tri-Nation T20I Series,T20,,150,The Hague,2024-05-19,11,62,62,field,Ireland,by 1 runs,475
1698,Netherlands Tri-Nation T20I Series,T20,,150,The Hague,2024-05-22,49,62,62,field,Scotland,by 71 runs,205
1699,Netherlands Tri-Nation T20I Series,T20,,150,The Hague,2024-05-23,49,11,49,bat,Ireland,by 5 wickets,380
1700,Netherlands Tri-Nation T20I Series,T20,,150,The Hague,2024-05-24,11,62,62,field,Ireland,by 3 runs,243
1701,Central American Cricket Championships,T20,,212,Guacima,2024-04-12,102,97,97,field,Mexico,by 22 runs,2761
1702,Central American Cricket Championships,T20,,212,Guacima,2024-04-12,102,97,102,bat,Mexico,by 42 runs,2937
1703,Central American Cricket Championships,T20,,212,Guacima,2024-04-13,97,102,97,bat,Costa Rica,by 42 runs,2941
1704,Central American Cricket Championships,T20,,212,Guacima,2024-04-14,102,97,102,bat,Mexico,by 58 runs,2765
1705,Ireland vs South Africa,T20,,127,Abu Dhabi,2024-09-27,11,10,10,field,South Africa,by 8 wickets,2956
1706,Ireland vs South Africa,T20,,127,Abu Dhabi,2024-09-29,11,10,10,field,Ireland,by 10 runs,2359
1707,Mongolia tour of Japan,T20,,175,Sano,2024-05-07,32,101,32,bat,Japan,by 166 runs,2551
1708,Mongolia tour of Japan,T20,,175,Sano,2024-05-08,32,101,32,bat,Japan,by 205 runs,2844
1709,Mongolia tour of Japan,T20,,175,Sano,2024-05-08,32,101,32,bat,,no result,0
1710,Mongolia tour of Japan,T20,,175,Sano,2024-05-09,101,32,101,bat,Japan,by 10 wickets,2217
1711,Mongolia tour of Japan,T20,,175,Sano,2024-05-11,32,101,32,bat,Japan,by 180 runs,2197
1712,Mongolia tour of Japan,T20,,175,Sano,2024-05-11,32,101,32,bat,Japan,by 158 runs,2197
1713,Mongolia tour of Japan,T20,,175,Sano,2024-05-12,32,101,32,bat,Japan,by 157 runs,2194
1714,Thailand tour of Indonesia,T20,,204,Bali,2024-05-01,40,27,27,field,Thailand,by 8 runs,0
1715,Thailand tour of Indonesia,T20,,204,Bali,2024-05-02,40,27,40,bat,Indonesia,by 6 wickets,2805
1716,Thailand tour of Indonesia,T20,,204,Bali,2024-05-04,27,40,40,field,Indonesia,by 33 runs,2969
1717,Thailand tour of Indonesia,T20,,204,Bali,2024-05-05,40,27,27,field,Thailand,by 17 runs,2840
1718,Thailand tour of Indonesia,T20,,204,Bali,2024-05-06,27,40,27,bat,Thailand,by 6 wickets,2839
1719,Mdina Cup,T20,,213,Dreux,2024-05-09,12,22,12,bat,France,by 9 runs,1349
1720,Mdina Cup,T20,,213,Dreux,2024-05-09,12,22,12,bat,France,by 86 runs,1343
1721,Mdina Cup,T20,,213,Dreux,2024-05-10,23,12,23,bat,"tie,2973",,
1722,Mdina Cup,T20,,213,Dreux,2024-05-10,23,22,23,bat,Belgium,by 16 runs,1313
1723,Mdina Cup,T20,,213,Dreux,2024-05-11,22,23,22,bat,Belgium,by 7 wickets,2975
1724,Mdina Cup,T20,,213,Dreux,2024-05-11,23,12,23,bat,France,by 7 wickets,2979
1725,Mdina Cup,T20,,213,Dreux,2024-05-12,12,23,12,bat,Belgium,by 15 runs,2975
1726,Pakistan tour of South Africa,T20,,187,Durban,2024-12-10,10,80,10,bat,South Africa,by 11 runs,1183
1727,Pakistan tour of South Africa,T20,,108,Centurion,2024-12-13,80,10,80,bat,South Africa,by 7 wickets,129
1728,South Africa tour of West Indies,T20,,155,Kingston,2024-05-23,28,10,10,field,West Indies,by 28 runs,755
1729,South Africa tour of West Indies,T20,,155,Kingston,2024-05-25,28,10,28,bat,West Indies,by 16 runs,1441
1730,South Africa tour of West Indies,T20,,155,Kingston,2024-05-26,10,28,10,bat,West Indies,by 8 wickets,170
1731,South Africa tour of West Indies,T20,,153,Tarouba,2024-08-23,10,28,28,field,West Indies,by 7 wickets,187
1732,South Africa tour of West Indies,T20,,153,Tarouba,2024-08-25,28,10,10,field,West Indies,by 30 runs,989
1733,South Africa tour of West Indies,T20,,153,Tarouba,2024-08-27,10,28,28,field,West Indies,by 8 wickets,989
1734,England tour of West Indies,T20,,112,Bridgetown,2024-11-09,28,64,64,field,England,by 8 wickets,1204
1735,England tour of West Indies,T20,,112,Bridgetown,2024-11-10,28,64,64,field,England,by 7 wickets,121
1739,Bangladesh tour of West Indies,T20,,207,Kingstown,2024-12-15,66,28,28,field,Bangladesh,by 7 runs,366
1740,Bangladesh tour of West Indies,T20,,207,Kingstown,2024-12-17,66,28,28,field,Bangladesh,by 27 runs,1299
1741,Bangladesh tour of West Indies,T20,,207,Kingstown,2024-12-19,66,28,66,bat,Bangladesh,by 80 runs,2697
1742,Continental Cup,T20,,130,Ilfov County,2024-05-24,35,36,36,field,Gibraltar,by 5 wickets,955
1743,Continental Cup,T20,,130,Ilfov County,2024-05-24,35,69,35,bat,Romania,by 7 wickets,1279
1744,Continental Cup,T20,,130,Ilfov County,2024-05-25,69,36,69,bat,Gibraltar,by 6 wickets,1873
1745,Continental Cup,T20,,130,Ilfov County,2024-05-26,69,35,35,field,Romania,by 74 runs,1279
1746,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-09,99,98,98,field,Italy,by 77 runs,2000
1747,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-09,38,84,84,field,Portugal,by 15 runs,2501
1748,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-09,12,33,33,field,France,by 16 runs,0
1749,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-09,103,69,103,bat,Romania,by 3 wickets,1168
1750,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-10,30,103,30,bat,Austria,by 7 wickets,1261
1751,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-10,33,56,56,field,Isle of Man,by 81 runs,1129
1752,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-10,38,69,38,bat,Romania,by 6 wickets,0
1753,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-10,12,99,99,field,Italy,by 5 wickets,0
1754,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-12,33,99,33,bat,Italy,by 7 wickets,3003
1755,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-12,38,103,38,bat,Austria,by 7 wickets,3012
1756,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-12,98,56,56,field,Luxembourg,by 73 runs,1244
1757,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-12,30,84,30,bat,Hungary,by 1 wickets,3009
1758,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-13,84,69,69,field,Romania,by 8 wickets,1972
1759,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-13,12,98,12,bat,France,by 13 runs,2971
1760,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-13,38,30,38,bat,Israel,by 2 wickets,0
1761,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-13,56,99,56,bat,Italy,by 9 wickets,0
1762,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-15,33,98,33,bat,Isle of Man,by 63 runs,1128
1763,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-15,103,84,84,field,Austria,by 14 runs,1253
1764,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-15,12,56,56,field,France,by 40 runs,2972
1765,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-15,69,30,30,field,Romania,by 24 runs,1279
1766,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-16,98,30,98,bat,Israel,by 2 wickets,1949
1767,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-16,12,103,103,field,Austria,by 6 wickets,1253
1768,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,214,Spinaceto,2024-06-16,38,33,38,bat,Portugal,by 88 runs,1391
1769,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,215,Rome,2024-06-16,99,69,69,field,Italy,by 160 runs,3001
1770,Jersey tour of Denmark,T20,,122,Brondby,2024-06-16,85,100,100,field,Jersey,by 6 wickets,1564
1771,Jersey tour of Denmark,T20,,122,Brondby,2024-06-16,100,85,85,field,Jersey,by 96 runs,1564
1772,Estonia tour of Cyprus,T20,,138,Episkopi,2024-06-17,18,75,18,bat,Estonia,by 5 wickets,3042
1773,Estonia tour of Cyprus,T20,,138,Episkopi,2024-06-17,18,75,18,bat,Estonia,by 6 wickets,2641
1774,Estonia tour of Cyprus,T20,,138,Episkopi,2024-06-18,18,75,75,field,Cyprus,by 12 runs,3035
1775,Estonia tour of Cyprus,T20,,138,Episkopi,2024-06-18,75,18,75,bat,Estonia,by 26 runs,2641
1776,Estonia tour of Cyprus,T20,,138,Episkopi,2024-06-19,75,18,18,field,Cyprus,by 4 wickets,3040
1777,Estonia tour of Cyprus,T20,,138,Episkopi,2024-06-19,75,18,75,bat,Estonia,by 31 runs,3042
1778,Nordic T20 Cup,T20,,125,Kerava,2024-06-14,70,96,96,field,Norway,by 97 runs,1320
1779,Nordic T20 Cup,T20,,125,Kerava,2024-06-15,96,70,96,bat,Norway,by 7 wickets,1320
1780,Nordic T20 Cup,T20,,125,Kerava,2024-06-16,96,70,96,bat,Norway,by 9 wickets,678
1781,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-07,100,92,100,bat,Jersey,by 165 runs,912
1782,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-08,53,36,36,field,Germany,by 44 runs,660
1783,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-07,16,23,23,field,Belgium,by 2 wickets,1313
1784,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-08,70,93,93,field,Norway,by 53 runs,674
1785,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-09,37,70,37,bat,Norway,by 8 wickets,672
1786,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-08,15,23,15,bat,Croatia,by 5 runs,3065
1787,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-09,53,93,53,bat,Germany,by 2 runs,660
1788,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-09,100,16,100,bat,Jersey,by 167 runs,0
1789,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-10,100,23,23,field,Jersey,by 108 runs,689
1790,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-11,70,53,53,field,Norway,by 11 runs,1576
1791,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-10,15,92,92,field,Croatia,by 28 runs,3065
1792,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-10,36,37,36,bat,Slovenia,by 1 wickets,3060
1793,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-11,36,93,93,field,Sweden,by 8 wickets,1365
1794,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-11,16,92,16,bat,Switzerland,by 40 runs,2604
1795,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-12,23,92,23,bat,Belgium,by 77 runs,1088
1796,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-13,70,36,70,bat,Norway,by 6 runs,1332
1797,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-13,15,16,16,field,Switzerland,by 7 wickets,2055
1798,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-13,37,93,93,field,Sweden,by 6 wickets,3057
1799,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-14,15,53,15,bat,Germany,by 8 wickets,659
1800,ICC Men's T20 World Cup Sub Regional Europe Qualifier,T20,,120,Krefeld,2024-07-14,70,100,100,field,Jersey,by 6 wickets,689
1801,Bangladesh tour of India,T20,,216,Gwalior,2024-10-06,66,47,47,field,India,by 7 wickets,1488
1804,England tour of India,T20,,134,Kolkata,2025-01-22,64,47,47,field,India,by 7 wickets,1228
1808,England tour of India,T20,,177,Mumbai,2025-02-02,47,64,64,field,India,by 150 runs,2852
1811,Jersey tour of Guernsey,T20,,217,Port  Soif,2024-06-23,100,76,76,field,Guernsey,by 4 wickets,1137
1812,Australia tour of Scotland,T20,,126,Edinburgh,2024-09-04,49,14,14,field,Australia,by 7 wickets,3
1813,Australia tour of Scotland,T20,,126,Edinburgh,2024-09-06,14,49,49,field,Australia,by 70 runs,1238
1814,Australia tour of Scotland,T20,,126,Edinburgh,2024-09-07,49,14,14,field,Australia,by 6 wickets,1791
1815,Twenty20 Quadrangular (in Kenya),T20,,218,Nairobi,2024-06-28,41,57,41,bat,Malawi,by 58 runs,0
1816,Twenty20 Quadrangular (in Kenya),T20,,218,Nairobi,2024-06-29,57,59,57,bat,Kenya,by 6 wickets,2270
1817,Twenty20 Quadrangular (in Kenya),T20,,218,Nairobi,2024-07-01,41,59,59,field,Kenya,by 9 wickets,971
1818,Twenty20 Quadrangular (in Kenya),T20,,218,Nairobi,2024-07-03,57,59,57,bat,Kenya,by 4 wickets,2903
1819,Twenty20 Quadrangular (in Kenya),T20,,218,Nairobi,2024-07-05,59,57,59,bat,Kenya,by 49 runs,620
1820,Nigeria tour of Kenya,T20,,218,Nairobi,2024-07-12,59,21,59,bat,Kenya,by 29 runs,646
1821,Nigeria tour of Kenya,T20,,218,Nairobi,2024-07-13,21,59,21,bat,Kenya,by 4 wickets,921
1822,Nigeria tour of Kenya,T20,,218,Nairobi,2024-07-15,59,21,21,field,Nigeria,by 3 wickets,636
1823,Nigeria tour of Kenya,T20,,218,Nairobi,2024-07-16,21,59,59,field,Nigeria,by 14 runs,916
1824,Nigeria tour of Kenya,T20,,218,Nairobi,2024-07-17,21,59,21,bat,Kenya,by 4 wickets,2791
1828,Sri Lanka tour of New Zealand,T20,,162,Mount Maunganui,2024-12-28,24,4,4,field,New Zealand,by 8 runs,1145
